C1,ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month,default_payment_next_month.0,default_payment_next_month.1
21945,21945,120000,2,2,2,27,1,-2,-1,-1,-2,-2,0,0,2382,0,0,0,0,2382,0,0,0,0,0,0.9994331,0.00056691543
21946,21946,60000,2,3,1,28,0,-1,-1,-1,-1,0,7207,12625,6244,13615,25475,26237,12625,6244,13615,25478,5000,5000,0,0.99957395,0.00042603826
21947,21947,340000,2,3,2,28,0,0,0,0,0,0,1830,4777,7681,12519,15299,15905,3000,3000,5000,3000,1000,10000,0,0.99953216,0.00046784952
21948,21948,150000,2,1,2,28,-1,2,-1,2,0,-1,1040,148,9173,296,148,446,0,9173,0,0,446,0,0,0.9995676,0.00043234782
21949,21949,160000,2,3,2,28,-1,-1,-1,-1,-1,-1,408,99,99,398,99,569,99,99,398,99,569,751,0,0.999606,0.00039396074
21950,21950,200000,2,1,2,28,0,0,0,0,0,0,52935,51971,51341,49090,50009,51076,2500,2200,2500,3500,3000,3000,0,0.99955577,0.00044426174
21951,21951,50000,2,3,1,28,0,0,2,2,0,0,43165,49091,50453,49037,28589,29392,6987,2433,0,1145,3167,0,0,0.9995122,0.00048779717
21952,21952,170000,2,1,2,27,-2,-2,-2,-2,-2,-2,106,18719,30000,0,0,1532,18719,30000,0,0,1532,0,0,0.99957186,0.00042814863
21953,21953,280000,2,2,1,27,0,0,2,2,2,2,109392,128447,131053,132418,134038,136939,21000,6150,5000,5300,5200,5250,0,0.9995052,0.0004947572
21954,21954,270000,2,1,2,26,0,0,0,0,0,0,209164,201798,186008,173810,159418,139200,6429,5959,6863,3762,3907,4207,0,0.9995053,0.00049473456
21955,21955,120000,2,2,2,27,-1,-1,-1,2,-1,-1,1184,1066,5079,2528,4007,7457,1066,5079,0,4007,7457,2819,0,0.99951667,0.00048334268
21956,21956,280000,2,1,2,27,-1,-1,-1,-1,-1,-1,6585,4308,0,1265,1627,204,4308,0,1265,1638,204,3908,0,0.9995312,0.00046876798
21957,21957,50000,2,1,2,27,0,0,0,0,0,0,30951,28622,11656,5435,6337,7227,1600,1542,1100,1000,1000,284,0,0.9994837,0.00051628903
21958,21958,200000,2,1,2,28,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,510,0,0.999606,0.0003939799
21959,21959,50000,2,2,1,27,0,0,0,0,0,0,47254,43583,35245,27520,25928,26470,1720,3100,1723,1100,1111,1200,0,0.9994026,0.00059739285
21960,21960,150000,2,1,2,28,0,-1,-1,0,0,0,6121,4391,6269,8992,4314,11131,4391,6269,8914,4300,11100,52900,0,0.9995955,0.00040450017
21961,21961,50000,2,3,2,28,3,2,2,7,7,7,2350,2400,2400,2400,2400,2400,50,0,0,0,0,0,0,0.99951744,0.00048254558
21962,21962,150000,2,2,2,27,-1,-1,-1,-1,0,0,1518,1798,5699,4644,70337,67902,1798,5699,4644,70331,3000,3000,0,0.99947524,0.0005247334
21963,21963,150000,2,1,2,27,-2,-2,-2,-1,0,0,-3706,-6108,32662,59350,41136,28596,3449,46128,60260,30218,17000,20133,0,0.9995055,0.0004944797
21964,21964,90000,2,2,2,27,-1,-1,0,0,0,0,18674,88907,90659,82827,79359,81401,92858,4100,3200,3100,3500,3500,0,0.99952125,0.00047875434
21965,21965,500000,2,1,2,28,0,0,0,0,0,0,93625,101723,95390,102203,47388,73230,11723,15390,12239,6000,30000,6000,0,0.9995735,0.00042644297
21966,21966,300000,2,2,2,28,0,0,0,0,0,0,327724,325970,325020,319750,265136,262378,11250,11877,10487,7831,8092,7634,0,0.9995052,0.00049478974
21967,21967,240000,2,2,2,28,0,0,0,0,0,0,234053,132007,234638,239790,132697,135561,5000,120000,10000,5000,4100,4000,0,0.9996105,0.0003894997
21968,21968,120000,2,2,2,28,0,0,0,0,-2,-2,48499,48684,6344,0,0,0,1621,1000,1326,0,0,0,0,0.9991708,0.0008292466
21969,21969,120000,2,2,1,28,-2,-2,-2,-2,-2,-2,1613,136,0,0,0,0,136,0,0,0,0,0,0,0.99950474,0.00049527694
21970,21970,390000,2,1,2,28,0,0,0,0,0,0,125863,131249,119175,115922,101725,90334,10053,5028,5045,3012,3000,5572,0,0.99949723,0.0005027585
21971,21971,200000,2,2,1,28,0,0,0,-1,0,0,5733,4426,3559,22458,20888,17875,2023,2018,22491,7521,2000,3000,0,0.9992457,0.00075429893
21972,21972,80000,2,2,2,24,0,0,2,2,2,2,70411,75874,76710,74792,79636,77757,6657,2629,0,6000,0,3000,0,0.9995879,0.00041211772
21973,21973,20000,2,2,2,23,2,2,0,0,0,0,12492,11995,13324,14029,14308,14625,0,1528,1233,512,547,3880,0,0.99944216,0.0005578655
21974,21974,50000,2,2,2,24,0,0,0,0,0,0,26735,26994,28331,27138,26499,27301,1500,1798,1605,966,1247,1500,0,0.9987631,0.0012369244
21975,21975,70000,2,2,2,25,2,0,0,0,0,0,46526,47820,48750,49936,51102,52276,2070,2000,2000,2000,2000,2100,0,0.999534,0.0004659671
21976,21976,170000,2,2,2,24,0,0,0,0,0,0,169398,143539,125642,48926,23381,24492,5679,6642,8926,3381,4000,2983,0,0.9995054,0.0004946247
21977,21977,80000,2,2,2,25,2,2,2,0,0,0,77096,83189,81308,81847,81077,79885,8000,0,2800,3000,3390,7950,0,0.9994861,0.0005139237
21978,21978,310000,2,2,2,27,0,0,0,0,0,0,122127,110388,119365,113435,140988,145161,10000,10124,20000,30125,30137,20171,0,0.9996097,0.0003902977
21979,21979,230000,2,1,2,27,0,0,0,0,0,0,145959,94798,70299,40299,33112,18009,3551,3000,1284,1000,1000,1000,0,0.99944854,0.0005514867
21980,21980,20000,2,2,2,27,0,0,0,0,0,0,18833,19404,18699,19324,16234,16609,1290,2000,2000,1000,1000,3000,0,0.99929845,0.00070155703
21981,21981,270000,2,2,1,27,1,2,0,0,0,0,253072,247521,253024,258109,243331,247504,0,11000,11000,8900,9000,9200,0,0.9995355,0.00046449216
21982,21982,230000,2,3,2,27,-1,2,-1,-1,0,-1,6155,5650,3004,4200,1400,4222,500,3004,4200,0,4222,4649,0,0.9994856,0.0005143897
21983,21983,230000,2,2,2,28,0,0,0,0,0,-1,7865,12377,12543,13713,17960,650,5000,2000,1500,5000,650,0,0,0.99949914,0.0005008285
21984,21984,200000,2,1,2,28,0,0,0,0,2,2,58833,61991,7357,9471,8538,7685,4100,3000,3000,0,1000,0,0,0.99956113,0.00043889091
21985,21985,30000,2,3,2,28,-1,-1,-1,-1,-1,2,8432,25460,557,1299,600,450,25460,1000,1306,600,0,11961,0,0.9986083,0.001391735
21986,21986,300000,2,2,2,28,0,0,2,2,2,2,275855,286812,280337,318248,316147,303666,15000,7000,50000,12000,0,13000,0,0.9995945,0.00040548312
21987,21987,500000,2,1,2,29,-1,-1,-1,-1,0,0,16090,36635,75434,928,56705,81334,37039,78079,1708,25000,106260,20000,0,0.99949396,0.0005060727
21988,21988,170000,2,1,2,29,1,-1,-1,-1,-2,-2,0,6390,1690,0,0,0,6390,1690,0,0,0,0,0,0.9994766,0.0005233944
21989,21989,200000,2,2,2,29,-1,-1,-1,-1,0,0,18568,-49,980,3682,3682,0,0,1029,3682,0,0,590,0,0.9995346,0.00046538073
21990,21990,500000,2,1,2,29,0,0,0,0,0,0,33107,34773,35426,28479,15729,7905,7000,6664,1500,501,5000,3000,0,0.99955594,0.00044404267
21991,21991,50000,2,2,2,29,0,0,0,0,0,0,50029,48347,49268,50437,37302,38302,2100,2000,2100,1400,1600,1600,0,0.99947154,0.00052843854
21992,21992,150000,2,1,2,29,-1,2,-1,-1,0,0,2599,1530,390,1366,780,0,0,390,1366,0,0,431,0,0.9992897,0.0007102834
21993,21993,100000,2,2,2,29,0,0,0,0,-1,0,47107,60800,68095,64339,15522,51336,18000,10000,2635,15522,41136,2000,0,0.999608,0.00039199582
21994,21994,150000,2,1,2,26,0,0,0,0,0,0,24848,22726,11145,15690,17875,24590,14000,5000,5000,7875,13000,2000,0,0.9995053,0.00049473386
21995,21995,170000,2,1,2,26,0,0,0,0,0,0,22680,13827,9522,10254,5520,6212,2000,2000,2000,0,2000,1320,0,0.99945545,0.00054457365
21996,21996,100000,2,2,2,27,0,0,0,0,0,0,42713,50270,22576,18247,22029,19540,10000,10000,1500,4000,5000,5000,0,0.99955046,0.00044956393
21997,21997,160000,2,1,2,27,-2,-2,-2,-2,-2,-2,1040,1188,1276,372,372,372,1320,1276,372,372,372,372,0,0.9995703,0.00042966672
21998,21998,90000,2,1,2,27,0,0,0,2,0,0,37026,40641,42142,35349,29790,26414,5000,3611,199,208,0,2000,0,0.99953586,0.00046411194
21999,21999,190000,2,2,2,27,0,0,0,0,0,0,97136,98767,101452,103471,104083,106359,4418,5452,5471,4083,4359,3697,0,0.9995596,0.00044040638
22000,22000,200000,2,2,2,28,0,0,0,0,0,0,61940,63314,64699,66029,66836,68390,3000,3000,3000,2500,2632,2700,0,0.9995501,0.00044990925
22001,22001,50000,2,2,1,28,0,0,2,2,0,0,56701,57421,54587,49571,50028,17159,5000,2000,0,1809,35082,2000,0,0.99959105,0.00040891912
22002,22002,260000,2,1,2,28,-2,-2,-2,-2,-2,-2,-28,5735,693,1557,685,11625,5763,703,1564,688,11683,6997,0,0.99949616,0.00050382205
22003,22003,250000,2,2,2,29,0,-1,-1,-2,-1,-1,20687,14082,-38,-38,7581,5625,14158,0,0,7619,5653,652,0,0.9995718,0.00042818068
22004,22004,230000,2,1,2,29,-2,-1,2,-1,-1,-1,3764,10943,6588,4571,2526,5375,11142,1430,4571,2526,5375,3133,0,0.99913955,0.00086044543
22005,22005,240000,2,1,2,26,-1,0,-1,-1,-1,-1,28700,21944,12450,27255,6280,7619,1639,12450,28969,6280,7619,3000,0,0.99951017,0.00048982655
22006,22006,110000,2,1,2,27,0,0,0,0,0,0,110553,108387,111427,111697,111956,111325,4000,4800,4300,4300,4400,3874,0,0.9995053,0.0004947435
22007,22007,60000,2,1,2,27,1,-2,-2,-1,-1,-1,0,0,0,150,1179,778,0,0,150,1179,778,496,0,0.9995039,0.0004961057
22008,22008,80000,2,1,2,24,0,0,0,-1,-1,0,42377,32482,20782,11632,64989,62392,2008,1000,11632,64989,1470,5027,0,0.99959964,0.00040038716
22009,22009,230000,2,2,2,28,0,0,0,0,0,0,111295,112425,95155,72983,70329,69340,4473,5000,2624,2360,3100,1600,0,0.9995992,0.00040075622
22010,22010,210000,2,1,2,28,0,-1,-1,-1,-1,-1,7457,1512,8475,5499,2960,670,1512,8475,5499,2960,670,25594,0,0.9992668,0.0007331888
22011,22011,100000,2,2,2,28,2,2,2,2,2,0,72464,70710,72432,74322,74496,76058,0,3462,3700,2000,2760,2776,0,0.99916315,0.00083683873
22012,22012,50000,2,2,2,29,2,2,2,2,0,0,48286,49286,50006,48846,45944,46925,2100,1800,0,1624,1700,3000,0,0.99925184,0.00074817304
22013,22013,50000,2,2,2,27,0,0,0,2,0,0,42391,44689,48172,46937,48570,50144,3000,4200,0,3000,3800,0,0,0.99949205,0.00050794776
22014,22014,40000,2,1,2,27,-1,0,0,-1,-1,0,27025,32228,38904,4235,87230,72647,6000,8040,4235,87230,3000,10000,0,0.99895036,0.001049613
22015,22015,90000,2,2,2,24,0,0,-2,-1,-1,-2,3386,-63,0,1176,0,0,0,780,1176,0,0,0,0,0.99953425,0.00046575905
22016,22016,70000,2,1,2,25,0,0,0,0,2,2,35871,37174,37904,40651,39697,42253,1902,1632,3379,0,3200,0,0,0.9995348,0.00046520174
22017,22017,30000,2,2,1,26,0,0,0,0,2,0,20105,21419,22278,24423,19985,15021,1650,1506,2651,0,2044,550,0,0.9994636,0.00053639215
22018,22018,170000,2,1,2,27,-1,-1,-1,-1,-1,-1,272,272,272,755,759,602,272,272,755,759,602,2581,0,0.9996003,0.00039971922
22019,22019,80000,2,2,2,27,0,0,0,0,0,0,83120,51347,44878,42108,28316,29523,1764,1906,2000,2000,2000,2000,0,0.9994808,0.0005192116
22020,22020,140000,2,2,2,27,0,0,0,-1,-1,-1,16037,17066,21199,390,0,390,2000,5000,390,0,390,780,0,0.9990813,0.00091869896
22021,22021,30000,2,2,2,25,0,0,2,0,0,0,5293,8107,7738,10179,11902,13109,3000,0,3000,2000,1500,1000,0,0.99949336,0.0005066323
22022,22022,40000,2,2,2,25,0,0,0,0,0,0,26133,26896,27961,28995,29612,30434,1500,1500,1500,1100,1300,1200,0,0.9991799,0.0008200747
22023,22023,50000,2,1,2,26,1,-2,-2,-1,-1,-1,0,0,0,1363,0,1624,0,0,1363,0,1624,2349,0,0.999501,0.00049900083
22024,22024,230000,2,2,2,26,0,0,0,0,0,0,2656,3678,4650,3234,4174,5100,1074,1046,1060,1000,1000,5000,0,0.99943566,0.00056434865
22025,22025,60000,2,1,2,27,1,-1,-1,-1,0,0,0,3947,5691,21001,17931,2439,3947,5691,21028,0,0,841,0,0.99929005,0.00070996705
22026,22026,60000,2,1,2,27,0,0,0,0,0,0,62321,61015,58160,51237,29999,28972,3000,3016,5011,1005,1000,14000,0,0.999564,0.00043601153
22027,22027,250000,2,2,2,29,0,0,0,0,0,0,46948,46351,33227,33732,32245,37589,2500,10000,3000,3000,8000,0,0,0.9995966,0.00040341253
22028,22028,240000,2,1,1,29,0,0,0,-1,0,0,41923,21409,17833,194043,194991,192800,1779,1000,194043,6530,7000,7000,0,0.9992886,0.0007113893
22029,22029,310000,2,1,2,28,0,0,0,0,0,0,176565,152037,166900,154297,146844,146883,25532,50120,30000,20000,5807,5800,0,0.99929035,0.0007096636
22030,22030,320000,2,1,2,28,0,0,0,0,0,0,293073,293210,290057,25922,22982,20553,13300,12756,1295,10312,8394,8242,0,0.9996111,0.00038890456
22031,22031,20000,2,1,2,28,0,0,0,-2,-2,-2,12031,13446,0,0,0,0,5000,0,0,0,0,612,0,0.99950427,0.0004957155
22032,22032,300000,2,1,2,28,0,0,0,0,-1,-1,10291,19617,19326,10662,10162,10250,19326,10000,1940,10200,10500,10000,0,0.9992825,0.0007175133
22033,22033,50000,2,2,2,28,0,0,0,0,0,0,10051,14149,21514,25359,30400,39678,5000,10000,5000,5780,10000,10000,0,0.99956226,0.0004377532
22034,22034,570000,2,1,2,28,0,0,0,0,0,0,33675,29865,33337,32646,30465,31126,3000,5000,3016,3000,4000,4000,0,0.99954176,0.00045823515
22035,22035,160000,2,1,2,28,0,0,0,0,0,0,118695,125186,131648,137902,145046,152551,10000,10000,10000,10000,10000,6000,0,0.999613,0.0003869988
22036,22036,230000,2,2,2,28,-1,-1,-1,-1,-1,-1,7539,6500,6500,45914,1465,600,6500,6500,45914,1465,600,958,0,0.999554,0.00044599958
22037,22037,250000,2,1,2,28,0,0,0,0,-1,0,45687,31114,21867,13190,27817,22001,5000,1585,3028,27817,0,0,0,0.99957305,0.00042697298
22038,22038,80000,2,2,2,28,0,0,0,0,0,0,77391,78198,78840,79855,79488,80001,2784,2887,3402,2790,2867,2894,0,0.99936897,0.0006310221
22039,22039,60000,2,3,2,28,-1,-1,0,0,0,0,396,43902,44802,42984,38495,39038,87804,2000,1567,1320,1500,2000,0,0.9995245,0.00047552443
22040,22040,90000,2,5,2,24,0,0,0,0,0,-1,17584,18377,18496,11716,3163,30483,2000,1300,2000,67,30483,2905,0,0.999012,0.0009879811
22041,22041,150000,2,1,1,25,-1,-1,-1,-1,-1,-1,8319,5056,2441,4471,2441,0,5056,2441,4471,2441,0,3987,0,0.99949133,0.00050869543
22042,22042,90000,2,3,1,25,0,0,0,0,0,0,25806,16919,17566,8718,6432,2655,1619,1266,1048,1032,1655,0,0,0.999115,0.0008849882
22043,22043,150000,2,1,2,25,1,-2,-2,-2,-2,-1,0,0,0,0,0,9240,0,0,0,0,9240,0,0,0.999573,0.00042699702
22044,22044,150000,2,1,2,24,0,0,0,0,0,0,52824,15214,16452,17281,18576,18783,4000,2000,2000,2000,2000,3000,0,0.998718,0.0012820007
22045,22045,400000,2,3,1,25,0,-1,-1,-1,-1,-1,12570,958,4465,14272,1965,958,958,4465,14272,1965,958,6405,0,0.999476,0.0005239575
22046,22046,200000,2,1,2,25,0,0,0,0,0,0,198890,200299,181617,181994,150013,150283,8058,6900,7022,5300,5368,5520,0,0.9992903,0.00070969947
22047,22047,210000,2,1,2,25,0,0,0,0,0,0,66517,63828,60713,61949,61908,59914,3000,2500,6259,5000,3000,5000,0,0.99946886,0.0005311402
22048,22048,140000,2,2,1,28,-1,2,-1,-1,-1,-1,1953,1366,464,337,548,395,0,464,337,548,395,681,0,0.99928963,0.0007103819
22049,22049,220000,2,2,2,28,-1,-1,-1,-1,-1,-1,7468,5045,4944,7083,2495,8365,5045,4949,7083,2495,8365,5574,0,0.9995944,0.00040561266
22050,22050,250000,2,2,1,29,0,0,0,-1,-1,-1,227762,191424,18016,15353,325,325,35018,1000,20000,325,325,318,0,0.9995541,0.0004459288
22051,22051,120000,2,1,2,29,-1,-1,-1,-1,-1,-1,328,413,3007,1927,1838,2472,417,3012,1927,1838,2472,2341,0,0.9992891,0.0007108942
22052,22052,200000,2,2,1,28,1,-1,-1,-1,-1,-1,0,2658,150,3570,2853,0,2658,150,3570,2853,0,0,0,0.99946964,0.00053035404
22053,22053,50000,2,2,2,29,1,2,2,2,0,0,22021,22334,21047,19925,20638,18803,1000,2000,1000,1000,1000,1000,0,0.9994612,0.00053885137
22054,22054,50000,2,3,2,29,0,0,0,0,-1,0,50148,50761,35777,7464,42705,43662,1840,1311,2000,42705,1569,2822,0,0.9992634,0.00073656574
22055,22055,230000,2,1,2,29,-2,-2,-1,-1,-2,-2,20517,12883,10867,10100,3068,21064,12903,10880,10125,3076,21162,3224,0,0.99929523,0.00070474844
22056,22056,100000,2,1,1,29,2,2,-2,-2,-2,-2,1526,0,0,0,0,0,0,0,0,0,0,0,0,0.9995752,0.00042481068
22057,22057,50000,2,2,1,29,1,2,0,0,0,0,26293,25492,19680,19271,19659,19915,0,1609,2000,1000,715,883,0,0.99946296,0.0005370601
22058,22058,330000,2,1,2,27,0,0,0,0,0,0,37587,39183,39305,40251,41683,38978,2000,2000,3000,3000,3000,1500,0,0.9992693,0.0007307206
22059,22059,90000,2,1,2,27,-1,-1,-2,-2,-2,-2,3000,0,0,0,0,0,0,0,0,0,0,0,0,0.99960685,0.00039317622
22060,22060,150000,2,2,1,27,0,0,0,0,0,0,5877,6640,7408,8147,8054,7819,1268,1284,1271,426,283,484,0,0.9991724,0.00082762004
22061,22061,70000,2,3,2,28,2,2,2,2,2,2,24799,24102,26305,27570,28021,27436,0,2600,2000,1200,0,1500,0,0.9993683,0.0006316861
22062,22062,80000,2,1,2,28,0,0,0,0,0,0,71126,71009,69504,68262,70547,73040,4000,5002,4500,3000,3000,10000,0,0.99953335,0.00046664252
22063,22063,130000,2,2,2,28,0,0,-1,0,0,0,131630,65325,2315,101035,82288,86788,3600,2315,100000,3500,8000,4000,0,0.9995502,0.00044977074
22064,22064,130000,2,1,2,29,0,0,0,3,3,2,101650,106271,119728,121140,117767,115640,4621,15107,5000,0,0,4200,0,0.9995335,0.00046650466
22065,22065,140000,2,2,2,29,-1,-1,-1,-2,-2,-2,389,403,0,0,0,0,407,0,0,0,0,1260,0,0.9992939,0.0007060815
22066,22066,240000,2,3,1,27,-1,-1,-1,-1,-1,-1,2400,152,3250,2391,1182,321,152,3250,2391,1182,321,118,0,0.99941903,0.00058099366
22067,22067,160000,2,1,2,26,-1,-1,-1,0,0,0,2659,3859,10709,8677,4318,2659,3859,10709,1000,100,1000,2856,0,0.99950844,0.0004915391
22068,22068,50000,2,1,2,26,-1,-1,-1,-1,-1,-1,651,651,1072,1713,651,646,651,1072,1713,651,646,651,0,0.9995368,0.00046316723
22069,22069,500000,2,1,2,27,-1,0,-1,-1,-1,-2,17531,27016,10627,680,0,0,26588,10663,680,0,0,2360,0,0.99929714,0.00070288277
22070,22070,260000,2,2,1,28,0,0,0,0,0,0,238896,244419,250051,247271,250327,253355,11000,11065,9500,9000,9100,9500,0,0.9995052,0.00049478974
22071,22071,100000,2,2,2,23,0,0,0,0,0,0,10693,26226,18726,19225,18299,20056,22622,2326,1600,0,4000,0,0,0.9994393,0.0005606907
22072,22072,130000,2,2,2,23,0,0,0,0,0,0,111388,113900,109062,105252,103969,104254,6000,5000,6000,10000,10000,5000,0,0.999615,0.0003849963
22073,22073,80000,2,1,2,26,0,0,0,0,0,0,124224,124762,125778,128293,127839,128714,4574,4737,5753,5000,4330,4341,0,0.9995053,0.0004947341
22074,22074,400000,2,2,2,29,0,-1,-1,-1,0,-1,52875,55544,994,5030,4568,500,55544,994,5030,0,500,150,0,0.9992891,0.0007109291
22075,22075,360000,2,2,2,27,0,0,0,0,0,0,44179,37697,29686,23724,5576,2273,1498,1799,1008,120,2289,5302,0,0.9993269,0.00067310716
22076,22076,190000,2,1,2,28,0,0,2,0,0,0,7188,9521,9224,10262,13083,13372,2459,0,1200,3000,500,510,0,0.9995333,0.00046670478
22077,22077,90000,2,2,2,28,0,0,0,0,0,0,41138,38755,38448,37612,36174,33769,2000,1866,1347,1065,1041,1500,0,0.9994242,0.00057577534
22078,22078,50000,2,1,2,29,0,0,0,0,0,0,8838,7662,40125,37552,22960,14735,6540,37130,2858,3000,1000,5000,0,0.99956447,0.00043554645
22079,22079,80000,2,2,2,29,0,0,2,2,2,2,49196,54033,52595,56709,55201,69270,6292,0,5000,0,15000,2600,0,0.99929124,0.0007087854
22080,22080,120000,2,2,2,29,-1,-1,-2,-1,0,0,1450,0,0,1187,1187,1187,0,0,1187,0,0,0,0,0.9992879,0.00071211916
22081,22081,100000,2,2,2,28,2,0,0,2,2,2,21117,22163,26789,26065,27615,28122,1400,5000,0,2300,1100,1300,0,0.99919283,0.00080715475
22082,22082,170000,2,1,1,28,1,-1,-1,-1,-1,-1,0,1295,0,376,0,376,1295,0,376,0,376,0,0,0.9992807,0.00071928033
22083,22083,90000,2,1,2,28,0,0,0,2,2,2,38355,39413,41181,41701,44000,45651,1700,2404,1500,3000,2500,600,0,0.9994781,0.0005218942
22084,22084,400000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,18014,0,0,0,0,18014,3710,0,0,0.9992875,0.0007125234
22085,22085,230000,2,1,2,27,0,0,0,2,0,0,79108,70757,76049,68989,54450,39862,3187,7100,0,2700,2000,1572,0,0.9995501,0.00044986658
22086,22086,260000,2,1,2,28,0,0,0,0,0,0,207593,205105,209805,203532,199611,94363,7011,11932,4709,6087,0,1600,0,0.9995737,0.00042626882
22087,22087,110000,2,2,2,29,0,0,0,0,0,0,56073,59635,63179,66637,68037,70448,4500,4500,4500,2500,3500,5800,0,0.99929637,0.00070360553
22088,22088,500000,2,2,2,28,-1,0,0,0,0,0,319082,0,300165,281019,44528,40325,8752,0,21420,1002,935,967,0,0.99929327,0.00070673955
22089,22089,90000,2,2,2,28,-1,-1,-1,-1,-1,-1,2943,906,669,0,400,182,906,669,0,400,182,5634,0,0.9991305,0.0008695
22090,22090,60000,2,1,2,28,0,0,2,2,-1,-1,20729,14486,12163,8891,1723,40276,3016,1000,0,1723,40276,3000,0,0.999397,0.0006030112
22091,22091,320000,2,2,1,28,0,0,2,0,0,0,320635,313060,293055,269585,248093,239025,12500,22,11155,9100,8700,9183,0,0.9995034,0.0004966441
22092,22092,320000,2,2,1,29,0,0,0,0,0,0,34818,22718,9398,10222,13791,13498,1690,1500,1000,3628,1041,1006,0,0.9995072,0.0004927976
22093,22093,190000,2,1,2,28,0,0,0,0,0,0,112039,114347,102229,83779,72666,63714,4600,4500,4000,2900,2800,3000,0,0.99956757,0.00043242943
22094,22094,80000,2,1,2,28,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9995047,0.0004952883
22095,22095,230000,2,2,1,28,2,2,2,2,2,2,35610,38701,35043,35678,36730,35994,3706,0,1513,1730,2000,9000,0,0.9992515,0.0007485424
22096,22096,310000,2,1,1,29,-2,-2,-2,-2,-2,-2,594,235,5641,0,0,0,477,5648,0,0,0,2287,0,0.9992941,0.0007058797
22097,22097,260000,2,2,2,29,0,0,0,0,0,0,150709,151527,155081,156138,145251,139784,6911,7514,6756,5176,5200,5700,0,0.9992977,0.0007022972
22098,22098,200000,2,1,2,29,1,-1,0,0,-1,-1,0,928,1280,1675,97,138,928,1000,1000,97,138,0,0,0.99935305,0.00064692734
22099,22099,200000,2,1,2,29,0,0,0,-1,0,-1,65199,21489,0,1762,1768,860,6532,0,1762,6,1257,8308,0,0.99952275,0.00047724455
22100,22100,200000,2,2,2,28,0,0,0,0,0,0,50925,51519,53693,55506,63261,52979,2455,2629,2442,10000,1502,1517,0,0.9994741,0.0005258983
22101,22101,50000,2,2,2,28,0,0,0,0,0,0,28157,28409,27589,27875,28539,29202,1430,1770,1446,1500,1500,1073,0,0.99952006,0.00047995604
22102,22102,50000,2,3,2,28,0,0,0,0,0,0,52775,54397,55328,42511,31032,34510,2500,2000,2000,5000,4000,3000,0,0.99950427,0.00049575494
22103,22103,50000,2,1,2,29,0,0,0,0,0,0,44498,41897,17304,16544,14787,15975,4000,4000,2000,3000,3000,3000,0,0.9995594,0.00044058612
22104,22104,240000,2,2,1,29,0,0,0,0,0,0,187431,186968,187967,187731,188603,185252,8200,8000,8000,7025,6500,7000,0,0.9995736,0.00042643666
22105,22105,100000,2,2,2,29,0,0,0,-1,-1,-1,7815,11139,3708,2180,1949,717,5000,1000,2180,1949,717,39000,0,0.9994964,0.00050361705
22106,22106,230000,2,2,2,28,-1,-1,-1,-1,-1,-1,2454,1197,4556,4316,4316,4316,1197,4566,4316,4316,4316,4316,0,0.9995556,0.00044439878
22107,22107,230000,2,1,2,29,0,0,0,0,0,0,4827,5605,7719,7601,12140,16145,2000,3050,5000,5000,5000,5000,0,0.99954086,0.0004591409
22108,22108,240000,2,2,1,28,2,2,2,2,2,0,191137,210333,206332,214981,194817,186895,24000,0,12014,0,5307,5001,0,0.99950445,0.00049557537
22109,22109,150000,2,2,1,30,-1,-1,0,0,-1,-1,35213,115041,135090,80085,35940,38460,115041,66066,2031,35940,38460,41154,0,0.9994902,0.0005097997
22110,22110,150000,2,2,1,30,0,-1,-1,-1,-1,-1,1499,1231,0,1872,0,113,1231,0,1872,0,113,0,0,0.99948716,0.0005128505
22111,22111,200000,2,1,2,29,-1,-1,-1,-1,0,0,27869,5531,6781,12162,12410,12410,5531,6781,12162,248,0,1703,0,0.9992912,0.0007087894
22112,22112,60000,2,2,2,29,2,0,0,0,0,0,58501,54932,85672,41483,19394,18893,2000,1900,1572,1000,700,668,0,0.99921507,0.00078493636
22113,22113,50000,2,2,2,31,0,0,0,0,0,0,19889,20451,20426,19894,20294,20145,1500,1600,1600,1000,900,1000,0,0.99948907,0.00051095145
22114,22114,140000,2,2,2,31,-1,-1,-1,-1,0,-1,277,19983,17685,36603,27886,7659,19983,17725,36621,0,7847,43467,0,0.99957424,0.0004257849
22115,22115,220000,2,1,1,30,2,2,0,0,0,0,150682,139629,136020,115942,54611,42363,0,6824,2726,1239,2953,112742,0,0.999432,0.0005679844
22116,22116,300000,2,1,2,28,-2,-2,-2,-2,-2,-2,936,0,744,2826,0,18525,0,744,3000,0,18525,3078,0,0.99942017,0.0005798173
22117,22117,300000,2,1,2,29,-2,-2,-2,-2,-2,-2,-5478,-8584,-14998,10980,1123,4665,1220,33,30044,12,11493,4983,0,0.9992815,0.0007184469
